code Swiss-Prot
2QGN MIAA_BACHD
2QGQ RIMO_THEMA
2QGR DEGS_ECOLI
2QGT ESR1_HUMAN
2QGW ESR1_HUMAN
2QGX UB2Q1_HUMAN
2QH6 ESR1_HUMAN
2QH7 CISD1_HUMAN
2QH9 Y1433_ARCFU
2QHC POL_HV1BR
2QHD PA2N_ECHCA
2QHE PA2N_ECHCA
2QHF AROC_MYCTU
2QHM CHK1_HUMAN
2QHN CHK1_HUMAN
2QHO UBC_BOVIN
2QHR LAC2_MOUSE
2QHS LIPB_THET8
2QHT LIPB_THET8
2QHU LIPB_THET8
2QHV LIPB_THET8
2QHW PA28_DABRR
2QHX PTR1_LEIMA
2QHY POL_HV1A2
2QHZ POL_HV1A2
2QI0 POL_HV1A2
2QI1 POL_HV1A2
2QI2 PELO_THEAC
2QI3 POL_HV1A2
2QI4 POL_HV1A2
2QI5 POL_HV1A2
2QI6 POL_HV1A2
2QI7 POL_HV1A2
2QI8 SRC_CHICK
2QI9 BTUC_ECOLI
2QIA LPXA_ECOLI
2QIC ING1_HUMAN
2QID IBB_PHAAU
2QIE MOAD_STAAN
2QIF COPZ_BACSU
2QII TGT_ZYMMO
2QIJ CAPSD_HBVD1
2QIK YKQA_BACSU
2QIL TSST_STAAU
2QIN BLA1_STEMA
2QIQ R1AB_CVHSA
2QIS FPPS_HUMAN
2QIU INS_HUMAN
2QIV LPXA_ECOLI
2QIY BRE5_YEAST
2QIZ UFD2_YEAST
2QJ0 UFD2_YEAST
2QJ1 RDRP_IBDV
2QJ2 HGF_HUMAN
2QJ3 FABD_MYCTU
2QJ4 HGF_MOUSE
2QJ5 PYP_HALHA
2QJ6 TOXA_CLODI
2QJ7 PYP_HALHA
2QJ9 BMP2_HUMAN
2QJA BMP2_HUMAN
2QJB BMP2_HUMAN
2QJE TRFL_BOVIN
2QJF PAPS1_HUMAN
2QJG ADHS_METJA
2QJH ADHS_METJA
2QJI ADHS_METJA
2QJK CY1_RHOSH
2QJL URM1_YEAST
2QJO NADM_SYNY3
2QJP CY1_RHOSH
2QJR DPP4_HUMAN
2QJS BLA1_STEMA
2QJX BIM1_YEAST
2QJY CY1_RHOSH
2QJZ MARE1_HUMAN
2QK0 CLIP1_HUMAN
2QK1 STU2_YEAST
2QK4 PUR2_HUMAN
2QK5 BACE1_HUMAN
2QK7 HLGA_STAAU
2QK9 RNH1_HUMAN
2QKA SODM_HUMAN
2QKB RNH1_HUMAN
2QKC SODM_HUMAN
2QKD ZPR1_MOUSE
2QKE KAIB_THEEB
2QKF KDSA_NEIMB
2QKH GIPR_HUMAN
2QKI CO3_HUMAN
2QKK RNH1_HUMAN
2QKL DCP1_SCHPO
2QKM DCP1_SCHPO
2QKN CKX1_MAIZE
2QKQ EPHB4_HUMAN
2QKS IRK3_MOUSE
2QKT INAD_DROME
2QKU INAD_DROME
2QKV INAD_DROME
2QKX GLMU_MYCTU
2QKY DPP4_HUMAN
2QL0 RUBR_DESVH
2QL1 IGHG1_HUMAN
2QL2 NDF1_MOUSE
2QL5 CASP7_HUMAN
2QL6 NRK1_HUMAN
2QL7 CASP7_HUMAN
2QL9 CASP7_HUMAN
2QLA C562_ECOLX
2QLB CASP7_HUMAN
2QLC Y611_CHLTE
2QLD DNJB1_HUMAN
2QLF CASP7_HUMAN
2QLJ CASP7_HUMAN
2QLL PYGL_HUMAN
2QLM PYGM_RABIT
2QLN PYGM_RABIT
2QLP DCD_MYCTU
2QLQ SRC_CHICK
2QLR AADAT_HUMAN
2QLS HBA_CANFA
2QLT GPP1_YEAST
2QLU AVR2B_HUMAN
2QLV SIP2_YEAST
2QLW RHAM_RHILT
2QLX RHAM_RHILT
2QLY MGA_HUMAN
2QM4 NHEJ1_HUMAN
2QM9 FABP4_MOUSE
2QMB HBA_MELGA
2QMD BACE1_HUMAN
2QME PAK1_HUMAN
2QMF BACE1_HUMAN
2QMG BACE1_HUMAN
2QMH HPRK_LACCA
2QMJ MGA_HUMAN
2QMK AMYP_HUMAN
2QMM Y1056_ARCFU
2QMO BIOD_HELPY
2QMQ NDRG2_MOUSE
2QMR TNPO1_HUMAN
2QMS GRB7_HUMAN
2QMT SPG2_STRSG
2QMU IF2A_SULSO
2QMV PPARG_HUMAN
2QMY NQO2_HUMAN
2QMZ NQO2_HUMAN
2QN0 BXC1_CLOBO
2QN1 PYGM_RABIT
2QN2 PYGM_RABIT
2QN3 PYGM_RABIT
2QN4 IAAS_ORYSJ
2QN5 IBBR_ORYSJ
2QN6 IF2A_SULSO
2QN7 PYGM_RABIT
2QN8 PYGM_RABIT
2QN9 PYGM_RABIT
2QNA IMB1_HUMAN
2QNB PYGM_RABIT
2QNC END7_BPT4
2QND FMR1_HUMAN
2QNF END7_BPT4
2QNH RS10_THET2
2QNJ MARK3_HUMAN
2QNK 3HAO_HUMAN
2QNN POL_HV1BR
2QNO GUNF_CLOCE
2QNP POL_HV1BR
2QNQ POL_HV1BR
2QNR SEPT2_HUMAN
2QNS GBB1_HUMAN
2QNV NR1I2_HUMAN
2QNX FABH_MYCTU
2QNY FABH_MYCTU
2QNZ FABH_MYCTU
2QO0 FABH_MYCTU
2QO1 FABH_MYCTU
2QO2 EPHA3_HUMAN
2QO3 ERYA2_SACER
2QO4 FABPL_DANRE
2QO5 FABPL_DANRE
2QO6 FABPL_DANRE
2QO7 EPHA3_HUMAN
2QO8 CAH2_HUMAN
2QO9 EPHA3_HUMAN
2QOA CAH2_HUMAN
2QOB EPHA3_HUMAN
2QOC EPHA3_HUMAN
2QOD EPHA3_HUMAN
2QOE DPP4_HUMAN
2QOF EPHA3_HUMAN
2QOG PA2B_CRODU
2QOH ABL1_MOUSE
2QOI EPHA3_HUMAN
2QOJ ANI1_EMENI
2QOK EPHA3_HUMAN
2QOL EPHA3_HUMAN
2QOM ESPP_ECO57
2QON EPHA3_HUMAN
2QOO EPHA3_HUMAN
2QOP ACRR_ECOLI
2QOQ EPHA3_HUMAN
2QOS CO8A_HUMAN
2QOU RS10_ECOLI
2QOV RL11_ECOLI
2QOW RS10_ECOLI
2QOX RL11_ECOLI
2QOY RS10_ECOLI
2QOZ RL11_ECOLI
2QP0 RS10_ECOLI
2QP1 RL11_ECOLI
2QP3 ST2A1_HUMAN
2QP4 ST2A1_HUMAN
2QP6 CAH2_HUMAN
2QP8 BACE1_HUMAN
2QP9 VPS4_YEAST
2QPA VPS4_YEAST
2QPD COX1_THET8
2QPE COX1_THET8
2QPF TTHY_MOUSE
2QPJ NEP_HUMAN
2QPK PERL_BOVIN
2QPL PNPH_BOVIN
2QPM CKX1_MAIZE
2QPO KITH_THEMA
2QPP HMOX2_HUMAN
2QPS AMY1_HORVU
2QPT EHD2_MOUSE
2QPU AMY1_HORVU
2QPW PRDM2_HUMAN
2QPY ANDR_MOUSE
2QPZ NDOA_PSEPU
2QQ0 KITH_THEMA
2QQ2 BACH_HUMAN
2QQ5 DHRS1_HUMAN
2QQ7 SRC_CHICK
2QQ8 TBC14_HUMAN
2QQ9 DTXR_CORDI
2QQA DTXR_CORDI
2QQB DTXR_CORDI
2QQC PDAD_METJA
2QQD PDAD_METJA
2QQE KITH_THEMA
2QQF H4_YEAST
2QQG H4_YEAST
2QQH CO8A_HUMAN
2QQI NRP1_HUMAN
2QQJ NRP2_HUMAN
2QQK IGHG1_HUMAN
2QQL IGHG1_HUMAN
2QQM NRP1_HUMAN
2QQN IGHG1_HUMAN
2QQO NRP2_HUMAN
2QQR KDM4A_HUMAN
2QQS KDM4A_HUMAN
2QQT PERL_BOVIN
2QQU INV1_ARATH
2QQV INV1_ARATH
2QQW INV1_ARATH
2QR0 IGHG1_HUMAN
2QR1 SNF1_SCHPO
2QR2 NQO2_HUMAN
2QR5 APEH_AERPE
2QR7 KS6A3_MOUSE
2QR8 KS6A3_MOUSE
2QR9 ESR1_HUMAN
2QRA XIAP_HUMAN
2QRB PERL_BOVIN
2QRC SNF1_SCHPO
2QRD SNF1_SCHPO
2QRE SNF1_SCHPO
2QRF GFP_AEQVI
2QRG PYGM_RABIT
2QRH PYGM_RABIT
2QRI HA1B_MOUSE
2QRJ LYS1_YEAST
2QRK LYS1_YEAST
2QRL LYS1_YEAST
2QRM PYGM_RABIT
2QRN DCK_HUMAN
2QRO DCK_HUMAN
2QRP PYGM_RABIT
2QRQ PYGM_RABIT
2QRR METN_VIBPA
2QRS HA1B_MOUSE
2QRT HA1B_MOUSE
2QRV DNM3A_HUMAN
2QRW TRHBO_MYCTU
2QRY THIB_ECOLI
2QRZ CDC42_HUMAN
2QS0 NADA_PYRFU
2QS1 GRIK1_RAT
2QS2 GRIK1_RAT
2QS3 GRIK1_RAT
2QS4 GRIK1_RAT
2QS9 RBBP9_HUMAN
2QSA DNJ2_CAEEL
2QSB Y600_THEAC
2QSC ENV_HV1MN
2QSE ESR1_HUMAN
2QSF RAD23_YEAST
2QSG RAD23_YEAST
2QSH RAD23_YEAST
2QSK SVN_SCYVA
2QSP HBA_BOVIN
2QSQ CEAM5_HUMAN
2QSS HBA_BOVIN
2QST CEAM5_HUMAN
2QSW METN2_ENTFA
2QSY NRK1_HUMAN
2QSZ NRK1_HUMAN
2QT0 NRK1_HUMAN
2QT1 NRK1_HUMAN
2QT2 GFP_AEQVI
2QT3 ATZC_PSESD
2QT4 SVN_SCYVA
2QT5 GRIP1_RAT
2QT7 PTPRN_HUMAN
2QT8 HEM6_LEIMA
2QT9 DPP4_HUMAN
2QTA ODP1_ECOLI
2QTB DPP4_HUMAN
2QTC ODP1_ECOLI
2QTD Y327_METJA
2QTI Y2176_SHEON
2QTL MTRR_HUMAN
2QTO KCSA_STRLI
2QTS ACCN2_CHICK
2QTU ESR2_HUMAN
2QTV SAR1_YEAST
2QTW PCSK9_HUMAN
2QTX Y1435_METJA
2QTY ARHL2_MOUSE
2QTZ MTRR_HUMAN
2QU0 HBA_SHEEP
2QU1 GFP_AEQVI
2QU2 BACE1_HUMAN
2QU3 BACE1_HUMAN
2QU4 PARM_ECOLX
2QU5 VGFR2_HUMAN
2QU6 VGFR2_HUMAN
2QU9 PA28_DABRR
2QUD COAT_BPPP7
2QUE PA28_DABRR
2QUG A1AT_HUMAN
2QUH SYWC_HUMAN
2QUI SYWC_HUMAN
2QUJ SYWC_HUMAN
2QUK SYWC_HUMAN
2QUL DT3E_PSECI
2QUM DT3E_PSECI
2QUN DT3E_PSECI
2QUO ELTB_CLOPE
2QUQ CBF3B_YEAST
2QUR IPKA_MOUSE
2QUT ALDOA_RABIT
2QUU ALDOA_RABIT
2QUV ALDOA_RABIT
2QUX COAT_BPPP7
2QUY PAC_BACSH
2QUZ RASH_HUMAN
2QV0 MRKE_KLEPN
2QV2 OCRL_HUMAN
2QV3 VACA2_HELPY
2QV4 AMYP_HUMAN
2QV6 GCH3_METJA
2QV7 DAGK_STAAR
2QV8 GSPH_VIBCH
2QVB DHAA_MYCTU
2QVD PA28_DABRR
2QVF CADH1_MOUSE
2QVI CADH2_MOUSE
2QVJ NCAP_VSIVA
2QVK NAC1_CANFA
2QVL DAGK_STAAR
2QVM NAC1_CANFA
2QVO Y1382_ARCFU
2QVQ P53_HUMAN
2QVR F16PA_ECOLI
2QVS KAP2_MOUSE
2QVU F16P1_PIG
2QVV F16P1_PIG
2QVW DCL_GIALA
2QW1 DGAL_ECOLI
2QW4 NR4A1_HUMAN
2QW7 CCML_SYNY3
2QW8 EGS1_OCIBA
2QW9 HSP7C_BOVIN
2QWA NRAM_I75A5
2QWB NRAM_I75A5
2QWC NRAM_I75A5
2QWD NRAM_I75A5
2QWE NRAM_I75A5
2QWF NRAM_I75A5
2QWG NRAM_I75A5
2QWH NRAM_I75A5
2QWI NRAM_I75A5
2QWJ NRAM_I75A5
2QWK NRAM_I75A5
2QWL HSP7C_BOVIN
2QWM HSP7C_BOVIN
2QWN AUXI_BOVIN
2QWO AUXI_BOVIN
2QWP AUXI_BOVIN
2QWQ AUXI_BOVIN
2QWR AUXI_BOVIN
2QWS PYP_HALHA
2QWV Y3859_VIBCH
2QWX NQO2_HUMAN
2QX1 FABH_MYCTU
2QX4 NQO2_HUMAN
2QX5 NIC96_YEAST
2QX6 NQO2_HUMAN
2QX7 EGS1_OCIBA
2QX8 NQO2_HUMAN
2QX9 NQO2_HUMAN
2QXA P53_HUMAN
2QXB P53_HUMAN
2QXC P53_HUMAN
2QXF EX1_ECOLI
2QXG KLK7_HUMAN
2QXH KLK7_HUMAN
2QXI KLK7_HUMAN
2QXJ KLK7_HUMAN
2QXL HSP7F_YEAST
2QXM ESR1_HUMAN
2QXS ESR1_HUMAN
2QXT ESTA_BACSU
2QXU ESTA_BACSU
2QXV EED_MOUSE
2QXW ALDR_HUMAN
2QXX DCD_MYCTU
2QY0 C1R_HUMAN
2QY2 MCE_MIMIV
2QY6 MNMC_ECO57
2QY7 EPN4_HUMAN
2QY9 FTSY_ECOLI
2QYF MD2BP_HUMAN
2QYG RBLL2_RHOPA
2QYI ICW3_PSOTE
2QYK PDE4A_HUMAN
2QYL PDE4B_HUMAN
2QYM PDE4C_HUMAN
2QYN PDE4D_HUMAN
2QYP SAP_HUMAN
2QYQ PEBP1_HUMAN
2QYS EGS1_OCIBA
2QYU SOPA_SALTY
2QYW VTI1B_MOUSE
2QYX Y159_METJA
2QZ0 GFP_AEQVI
2QZ2 XYNA_ASPNG
2QZ3 XYNA_BACSU
2QZ4 SPG7_HUMAN
2QZ5 AIDA_MOUSE
2QZ6 AMPC_PSEFL
2QZ9 DHAS_VIBCH
2QZA SOPA_SALTY
2QZB YFEY_ECOLI
2QZD DAF_HUMAN
2QZE MCE_MIMIV
2QZF DAF_HUMAN
2QZH DAF_HUMAN
2QZK BACE1_HUMAN
2QZL BACE1_HUMAN
2QZO ESR1_HUMAN
2QZP APEH_AERPE
2QZQ AIDA_DANRE
2QZR TGT_ZYMMO
2QZS GLGA_ECOLI
2QZV MVP_RAT
2QZW CARP1_CANAL
2QZX CARP5_CANAL
2QZY PCKGM_CHICK
2QZZ EGS1_OCIBA
2R00 DHAS_VIBCH
2R02 GAG_HV1S9
2R03 GAG_EIAVY
2R04 POLG_HRV14
2R05 GAG_HV1Y2
2R06 POLG_HRV14
2R07 POLG_HRV14
2R09 CYH3_MOUSE
2R0B STYX_HUMAN
2R0D CYH3_MOUSE
2R0F CGL3_COPCI
2R0H CGL3_COPCI
2R0I MARK2_RAT
2R0K HGFA_HUMAN
2R0L HGFA_HUMAN
2R0M GCDH_HUMAN
2R0N GCDH_HUMAN
2R0O ACTN4_HUMAN
2R0Q BIN3_STAAU
2R0R SAP_HUMAN
2R0S RSC4_YEAST
2R0U CHK1_HUMAN
2R0V RSC4_YEAST
2R0W A4_HUMAN
2R0Y RSC4_YEAST
2R0Z GCAA_MOUSE
2R10 RSC4_YEAST
2R11 NAP_BACSU
2R13 CISD1_HUMAN
2R15 MYOM1_HUMAN
2R16 NRX1A_BOVIN
2R17 VPS29_HUMAN
2R18 POLS_IBDVP
2R19 LPTA_ECOLI
2R1A LPTA_ECOLI
2R1B NRX1B_RAT
2R1D NRX1B_RAT
2R1F YCEG_ECOLI
2R1G RS12_THET2
2R1H HBA4_ONCMY
2R1J RPC2_BPP22
2R1Q SAP_HUMAN
2R1R RIR1_ECOLI
2R1T PARK7_HUMAN
2R1U PARK7_HUMAN
2R1V PARK7_HUMAN
2R1W IGKC_MOUSE
2R1Y IGKC_MOUSE
2R1Z BARD1_HUMAN
2R23 IGKC_MOUSE
2R24 ALDR_HUMAN
2R25 SLN1_YEAST
2R26 CISY_THEAC
2R27 SODC_HUMAN
2R28 CALM_HUMAN
2R29 GCAA_MOUSE
2R2B IGKC_MOUSE
2R2F RIR4_SALTY
2R2G EGS1_OCIBA
2R2I GUC1A_CHICK
2R2J ERP44_HUMAN
2R2K PGRP1_CAMDR
2R2L FNTA_RAT
2R2M HIRV2_HIRME
2R2N AADAT_HUMAN
2R2O PLXB1_HUMAN
2R2P EPHA5_HUMAN
2R2Q GBRL1_HUMAN
2R2R POL_MLVMO
2R2S POL_MLVMO
2R2T POL_MLVMO
2R2U POL_MLVMO
2R2W UROK_HUMAN
2R2X RICI_RICCO
2R2Y ADRM1_MOUSE
2R30 TNF18_HUMAN
2R32 TNF18_HUMAN
2R34 INS_HUMAN
2R35 INS_HUMAN
2R36 INS_HUMAN
2R37 GPX3_HUMAN
2R38 POL_HV1B5
2R3A SUV92_HUMAN
2R3D RICI_RICCO
2R3F CDK2_HUMAN
2R3G CDK2_HUMAN
2R3H CDK2_HUMAN
2R3I CDK2_HUMAN
2R3J CDK2_HUMAN
2R3K CDK2_HUMAN
2R3L CDK2_HUMAN
2R3M CDK2_HUMAN
2R3N CDK2_HUMAN
2R3O CDK2_HUMAN
2R3P CDK2_HUMAN
2R3Q CDK2_HUMAN
2R3R CDK2_HUMAN
2R3T POL_HV1B5
2R3U DEGS_ECOLI
2R3V KIME_HUMAN
2R3W POL_HV1B5
2R3X GSTA1_HUMAN
2R3Y DEGS_ECOLI
2R3Z CXL10_MOUSE
2R40 ECR_HELVI
2R42 KIME_RAT
2R43 POL_HV1BR
2R45 GLPD_ECOLI
2R46 GLPD_ECOLI
2R47 Y862_METTH
2R48 PTN3B_BACSU
2R49 GUB_FIBSS
2R4B ERBB4_HUMAN
2R4E GLPD_ECOLI
2R4F HMDH_HUMAN
2R4G TERT_TETTH
2R4H MAGI1_HUMAN
2R4J GLPD_ECOLI
2R4L FADL_ECOLI
2R4N FADL_ECOLI
2R4O FADL_ECOLI
2R4P FADL_ECOLI
2R4Q PTF3A_BACSU
2R4R ADRB2_HUMAN
2R4S ADRB2_HUMAN
2R4T GLGA_ECOLI
2R4U GLGA_ECOLI
2R4V CLIC2_HUMAN
2R4W GLB1_SCAIN
2R4X GLB1_SCAIN
2R4Y GLB1_SCAIN
2R4Z GLB1_SCAIN
2R50 HBL_ZEAMP
2R51 VP26B_MOUSE
2R52 BMP6_HUMAN
2R53 BMP6_HUMAN
2R55 STAR5_HUMAN
2R56 IGHG1_HUMAN
2R57 SCM_DROME
2R58 SCM_DROME
2R59 LKHA4_HUMAN
2R5A SCM_DROME
2R5G CLIC2_HUMAN
2R5I VL1_HPV18
2R5J VL1_HPV35
2R5K VL1_HPV11
2R5M SCM_DROME
2R5N TKT1_ECOLI
2R5P POL_HV192
2R5Q POL_HV192
2R5R GCH4_NITEU
2R5T SGK1_HUMAN
2R5U DNAB_MYCTU
2R5Y EXD_DROME
2R5Z EXD_DROME
2R62 FTSH_HELPY
2R63 RPC1_BP434
2R64 CDK2_HUMAN
2R65 FTSH_HELPY
2R69 GCAA_MOUSE
2R6A PRIM_BACST
2R6C PRIM_BACST
2R6G MALE_ECOLI
2R6J EGS1_OCIBA
2R6K GSTA1_HUMAN
2R6M CSK2B_RAT
2R6N CATK_HUMAN
2R6P GCAA_MOUSE
2R6R FTSZ_AQUAE
2R6V Y856_PYRHO
2R6W ESR1_HUMAN
2R6Y ESR1_HUMAN
2R6Z YRSP_NEIGO
2R70 RDRP_IBDV
2R71 TRFL_BOVIN
2R72 RDRP_IBDV
2R73 TRIC_TRIVU
2R74 TRIC_TRIVU
2R75 FTSZ_AQUAE
2R7B PDPK1_HUMAN
2R7C NSP2_ROTSR
2R7E FA8_HUMAN
2R7G E1A_ADE05
2R7I CSK21_RAT
2R7J NSP2_ROTSR
2R7K PURP_METJA
2R7L PURP_METJA
2R7M PURP_METJA
2R7N PURP_METJA
2R7O RDRP_ROTSP
2R7P NSP2_ROTSR
2R7Q RDRP_ROTSP
2R7R RDRP_ROTSP
2R7S RDRP_ROTSP
2R7T RDRP_ROTSP
2R7U RDRP_ROTSP
2R7V RDRP_ROTSP
2R7W RDRP_ROTSP
2R7X RDRP_ROTSP
2R7Y RNH1_BACHD
2R7Z RPAB1_YEAST
2R80 HBA_COLLI
2R82 PPDK_CLOSY
2R83 SYT1_HUMAN
2R84 PURP_PYRFU
2R85 PURP_PYRFU
2R86 PURP_PYRFU
2R87 PURP_PYRFU
2R88 FADL_ECOLI
2R89 FADL_ECOLI
2R8A FADL_ECOLI
2R8E KDSC_ECOL6
2R8F NSP2_ROTSR
2R8G DPO42_SULSO
2R8H DPO42_SULSO
2R8I DPO42_SULSO
2R8J POLH_YEAST
2R8K POLH_YEAST
2R8N POL_HV192
2R8O TKT1_ECOLI
2R8P TKT1_ECOLI
2R8T GLPX_ECOLI
2R8U MARE1_HUMAN
2R8X KDSC_ECOL6
2R8Y KDSC_ECOL6
2R8Z KDSC_ECOL6
2R90 PGRP1_CAMDR
2R92 RPAB1_YEAST
2R93 RPAB1_YEAST
2R96 WRBA_ECOLI
2R97 WRBA_ECOLI
2R99 PPIE_HUMAN
2R9A NHEJ1_HUMAN
2R9B PLM2_PLAFA
2R9C CAN1_RAT
2R9E CISY_THEAC
2R9F CAN1_RAT
2R9H CLCA_ECOLI
2R9J TRFL_BOVIN
2R9K ML1_VISAL
2R9L Y938_MYCTU
2R9M CATS_HUMAN
2R9N CATS_HUMAN
2R9O CATS_HUMAN
2R9P BPT1_BOVIN
2R9R KCAB2_RAT
2R9S MK10_HUMAN
2R9V ATPA_THEMA
2R9W AMPC_ECOLI
2R9X AMPC_ECOLI
2R9Y A2AP_MOUSE
2RA0 FA10_HUMAN
2RA3 BPT1_BOVIN
2RA4 CCL13_HUMAN
2RA6 TRIC_TRIVU
2RA7 FAK1_HUMAN
2RAA PORC_THEMA
2RAC AMCY_PARDE
2RAH FPPS_HUMAN
2RAI SNX9_HUMAN
2RAJ SNX9_HUMAN
2RAK SNX9_HUMAN
2RAL SDRG_STAEP
2RAM TF65_MOUSE
2RAN ANXA5_RAT
2RAO HBA_RABIT
2RAP RAP2A_HUMAN
2RAT RNAS1_BOVIN
2RAW BIRC5_HUMAN
2RAX BIRC5_HUMAN
2RAY LYS_BPT4
2RAZ LYS_BPT4
2RB0 LYS_BPT4
2RB1 LYS_BPT4
2RB2 LYS_BPT4
2RB3 SAP_HUMAN
2RB4 DDX25_HUMAN
2RB8 TENA_HUMAN
2RBA TDG_HUMAN
2RBE DHI1_HUMAN
2RBF PUTA_ECOLI
2RBH GGCT_HUMAN
2RBI RN_BACIN
2RBL TENA_HUMAN
2RBM NUC_STAAU
2RBN LYS_BPT4
2RBO LYS_BPT4
2RBP LYS_BPT4
2RBQ LYS_BPT4
2RBR LYS_BPT4
2RBS LYS_BPT4
2RBT CCPR_YEAST
2RBU CCPR_YEAST
2RBV CCPR_YEAST
2RBW CCPR_YEAST
2RBX CCPR_YEAST
2RBY CCPR_YEAST
2RBZ CCPR_YEAST
2RC0 CCPR_YEAST
2RC1 CCPR_YEAST
2RC2 CCPR_YEAST
2RC4 MYST3_HUMAN
2RC7 NMD3A_RAT
2RC8 NMD3A_RAT
2RC9 NMD3A_RAT
2RCA NMD3B_RAT
2RCB NMD3B_RAT
2RCC RIR2_BACHD
2RCE DEGS_ECOLI
2RCH CP74A_ARATH
2RCI CT2BA_BACTI
2RCJ HV311_HUMAN
2RCL CP74A_ARATH
2RCM CP74A_ARATH
2RCN RSGA_SALTY
2RCQ RET2_HUMAN
2RCR RCEH_RHOSH
2RCS IGHG1_HUMAN
2RCT RET2_HUMAN
2RCU CPT2_RAT
2RCV SODM_BACSU
2RCW PARP1_HUMAN
2RCX AMPC_ECOLI
2RCZ ZO1_HUMAN
2RD0 P85A_HUMAN
2RD2 SYQ_ECOLI
2RD4 PA21B_NAJSG
2RD6 PARP1_HUMAN
2RD7 CO8A_HUMAN
2RD8 TYSY_HUMAN
2RDA TYSY_HUMAN
2RDD ACRB_ECOLI
2RDF NUC_STAAU
2RDI DPO42_SULSO
2RDJ DPO42_SULSO
2RDK CVN_NOSEL
2RDO EFG_ECOLI
2RDT HAOX1_HUMAN
2RDU HAOX1_HUMAN
2RDV RUBR_DESVM
2RDW HAOX1_HUMAN
2RDZ NRFA_ECOLI
2RE8 SYQ_ECOLI
2RE9 TNF15_HUMAN
2REA P3C2A_HUMAN
2REB RECA_ECOLI
2REC RECA_ECOLI
2RED P3C2A_HUMAN
2REI EPHA7_HUMAN
2REL ELAF_HUMAN
2REN RENI_HUMAN
2REO ST1C3_HUMAN
2REP KIFC1_HUMAN
2REQ MUTA_PROFR
2RER TCMN_STRGA
2RES TCMN_STRGA
2REU T2S3_STAAU
2REW PPARA_HUMAN
2REX PLXB1_HUMAN
2REY DVL2_HUMAN
2REZ TCMN_STRGA
2RF0 M3K10_HUMAN
2RF2 POL_HV1H2
2RF4 RPA14_YEAST
2RF5 TNKS1_HUMAN
2RF6 DUSP_VACCW
2RF7 NRFA_ECOLI
2RF8 CBH_CLOPE
2RF9 EGFR_HUMAN
2RFA TRPV6_MOUSE
2RFD EGFR_HUMAN
2RFE EGFR_HUMAN
2RFH CBPA1_BOVIN
2RFI EHMT1_HUMAN
2RFJ BRDT_HUMAN
2RFK NOP10_PYRFU
2RFM Y1425_THEVO
2RFN MET_HUMAN
2RFO NIC96_YEAST
2RFS MET_HUMAN
2RFX 1B57_HUMAN
2RG1 WRBA_ECOLI
2RG2 CBH_CLOPE
2RG3 ELNE_HUMAN
2RG5 MK14_HUMAN
2RG6 MK14_HUMAN
2RG8 PDCD4_HUMAN
2RG9 ML1_VISAL
2RGA RASH_HUMAN
2RGB RASH_HUMAN
2RGC RASH_HUMAN
2RGD RASH_HUMAN
2RGE RASH_HUMAN
2RGF GNDS_HUMAN
2RGG RASH_HUMAN
2RGI S10A2_HUMAN
2RGK YIHS_ECOLI
2RGL BGL07_ORYSJ
2RGM BGL07_ORYSJ
2RGN GEFT_HUMAN
2RGP EGFR_HUMAN
2RGR TOP2_YEAST
2RGS IGG2B_MOUSE
2RGT ISL1_MOUSE
2RGU DPP4_HUMAN
2RGV PERR_BACSU
2RGW PYRB_METJA
2RGX KAD_AQUAE
2RGZ HMOX2_HUMAN
2RH0 NUDC2_MOUSE
2RH1 ADRB2_HUMAN
2RH2 DYR21_ECOLX
2RH3 VIRC2_AGRT5
2RH4 ACT3_STRCO
2RH5 KAD_AQUAE
2RH9 TRPA_SALTY
2RHB R1AB_CVHSA
2RHC ACT3_STRCO
2RHG TRPA_SALTY
2RHH FTSZ_BACSU
2RHI H15_HUMAN
2RHJ FTSZ_BACSU
2RHK CPSF4_HUMAN
2RHL FTSZ_BACSU
2RHO FTSZ_BACSU
2RHP TSP2_HUMAN
2RHQ SYFA_STAHJ
2RHR ACT3_STRCO
2RHS SYFA_STAHJ
2RHT BPHD_BURXL
2RHU LMBL1_HUMAN
2RHW BPHD_BURXL
2RHX LMBL1_HUMAN
2RHY LMBL1_HUMAN
2RHZ LMBL1_HUMAN
2RI0 NAGB_STRMU
2RI1 NAGB_STRMU
2RI2 LMBL1_HUMAN
2RI3 LMBL1_HUMAN
2RI4 HBA1_CAPHI
2RI5 LMBL1_HUMAN
2RI6 BPHD_BURXL
2RI7 BPTF_HUMAN
2RI8 MAN12_PENCI
2RI9 MAN12_PENCI
2RIA SFTPD_HUMAN
2RIB SFTPD_HUMAN
2RIC SFTPD_HUMAN
2RID SFTPD_HUMAN
2RIE SFTPD_HUMAN
2RIG IFNG_RABIT
2RII PRDX1_HUMAN
2RIM RT109_YEAST
2RIO IRE1_YEAST
2RIP DPP4_HUMAN
2RIQ PARP1_HUMAN
2RIR SP5FA_BACSU
2RIS RIB3_CANAL
2RIT BGAT_HUMAN
2RIU RIB3_CANAL
2RIV THBG_HUMAN
2RIW THBG_HUMAN
2RIX BGAT_HUMAN
2RIY BGAT_HUMAN
2RIZ BGAT_HUMAN
2RJ0 BGAT_HUMAN
2RJ1 BGAT_HUMAN
2RJ2 FBX2_MOUSE
2RJ3 UDP_SALTY
2RJ4 BGAT_HUMAN
2RJ5 BGAT_HUMAN
2RJ6 BGAT_HUMAN
